4.734455946;0.934286869;1.226517432;175.9262687;2063.389942
12.19188238;5.95948028;4.179297328;52.87897451;1324.769448
4.985903393;0.911309506;1.313937765;153.7309784;1963.119139
12.13355581;6.026409527;4.295967421;63.75696491;1324.509549
0.994232352;16.01862186;0.464990203;94.52751865;1693.039892
12.08406645;5.739861743;4.102244518;59.80132136;1296.89368
8.111993493;10.84312686;2.600702538;143.8165388;1814.060409
17.08466934;21.02465695;6.741381173;206.0957217;2423.647647
0.894812841;16.29534677;0.521357676;94.04541634;1645.705506
12.12878345;6.068538709;4.245397376;68.32482381;1314.837061
16.47856304;21.06192131;6.84680599;212.1267904;2486.898751
4.808048932;0.885106067;1.233242389;136.9654141;1973.366277
16.00474521;21.09720224;6.636791734;213.5190586;2444.490425
0.959231769;15.62018228;0.455400181;98.75530016;1645.992566
5.132767941;1.096433858;1.221243238;166.9099578;2017.652556
12.03396038;5.527876644;4.268172548;58.42899336;1370.006551
16.50975929;21.28184905;6.862505097;187.1884035;2373.065979
7.982779476;11.00441879;2.6250734;149.710947;1802.029346
8.003126571;11.18566572;2.62987334;149.0873702;1778.549952
16.99035442;20.94823144;6.6984311;206.2177366;2495.229735
12.09535261;6.078367548;4.249255923;65.36999197;1294.570905
1.023842964;15.81077628;0.533696488;90.72332138;1669.380166
12.07717341;6.205073546;4.135166777;69.00256814;1337.357399
8.026909716;10.91472379;2.601633985;139.4447312;1738.657209
4.9291991;0.951966802;1.261039391;170.1594448;1858.615471
11.97972031;5.977260473;4.304918075;73.61965719;1303.286121
11.87241854;5.988620502;4.143386152;80.84155054;1348.193682
11.7202726;5.996672597;4.152709791;58.95910527;1302.869618
12.0584953;5.994299166;4.173326258;66.56123311;1260.59242
12.13053338;6.024140759;4.252248178;46.96062783;1256.654848
12.14562868;5.963632508;4.141748654;66.60664332;1291.270582
11.60295553;5.994883425;4.072936447;58.63386593;1348.081906
4.966223043;1.054524161;1.324231534;170.0436157;2015.854266
4.868188686;1.19724769;1.273365735;168.8720477;2060.026812
16.69622805;21.06760359;6.779049674;207.7773054;2610.00265
17.47849797;20.89088628;6.612556715;211.8733713;2612.371782
11.75813928;6.024223663;4.268129394;54.74366956;1284.837022
17.39364079;21.13163997;6.898031954;199.5013713;2571.895232
8.035198171;10.93473963;2.597441975;144.6774858;1804.213054
4.843518033;0.943355839;1.286866786;170.3837346;2048.816331
11.91544887;6.007246789;4.225598311;63.82721246;1292.727884
1.159924038;15.87707616;0.451834121;93.20302963;1684.355727
12.15323636;5.828687145;4.151137611;80.34119485;1338.949713
11.74070771;6.205572552;4.299693905;71.81528434;1323.692067
7.49206848;11.02724803;2.584309708;132.6948674;1841.655322
12.32613196;6.14671233;4.136226139;64.1162315;1301.396131
16.94225866;21.10769823;6.904373072;203.8808401;2649.077022
7.864254226;10.81638467;2.594261352;128.7719855;1741.041377
12.08444518;6.246283053;4.264398945;56.76354917;1274.256536
11.92970488;5.895087703;4.222409354;67.86667673;1224.482022
4.962376162;1.168144352;1.296449408;193.8272143;2074.873838
7.99782439;11.32892207;2.667424363;114.684583;1771.780235
4.955232468;0.777071606;1.303353258;149.7906475;2035.958669
4.897186802;1.128433702;1.268794457;143.2745973;2013.583385
17.20239804;20.58589422;6.863265617;196.9513594;2521.59564
