16738	2016	12	9018.29380924734
11080	2020	11	4024.84394117484
16814	2011	4	3564.51207979792
17502	1995	7	9903.14017026831
14163	2015	9	2105.1925759321
12011	2002	3	3547.04314668059
9222	2012	11	7862.78355459812
10988	1994	12	1667.95841332896
12917	1986	9	8494.54090781256
8670	2017	3	2960.88992485818
13193	2009	7	3957.19791313503
9413	2012	12	7083.9825783316
14740	1997	7	6907.32364617629
15296	1985	7	3364.44277244827
15047	2003	10	5297.73835013515
9085	1982	2	5387.36637187533
16359	1985	11	7977.11802007496
14479	2008	12	7127.75685769867
14621	1997	9	6909.96136279309
8077	2012	3	3472.1103727222
16528	1987	2	8754.56508093261
16028	1989	6	3607.05953352482
14095	1996	2	4954.88238299959
9278	2007	3	4520.57074109119
14157	1980	7	9969.98746621888
17235	1985	1	9865.51793374378
13015	2014	1	3170.13624020393
12542	2015	4	9081.22547901292
11699	1997	9	9306.89137941547
17627	1989	9	6071.75979128655
15156	2000	3	2515.44677187477
13444	1997	7	9865.3801763269
10390	1989	1	154.452904059763
10437	1988	6	7209.55362245885
9209	1985	5	9684.07452450324
10071	1984	11	7548.90354762268
8819	1989	2	6930.30853710617
8033	1990	6	3983.43036993566
10709	2018	4	4252.35496207716
17485	2013	6	780.636318903713
10526	1981	1	2252.81644251794
15849	1992	8	1684.21329524564
8207	2019	10	8405.94005519801
16507	2011	5	6009.21515799557
14040	1997	2	3152.56035861213
11122	2016	12	9886.3696315728
15529	2007	9	3002.80732810628
17285	2020	10	3142.97825197828
14817	1992	9	1762.32164919484
8475	2007	12	7677.4081488966
13726	2019	9	586.998773592989
12414	2006	7	5125.85747788002
13544	2008	10	5195.83614808313
14515	1985	10	3669.86894024064
8561	1983	6	1139.23826950567
13819	1995	3	327.502708988033
9844	2000	2	5512.97387225226
8478	1989	7	9221.33608964334
12662	1996	9	3582.04976254238
10229	2018	7	1169.27178821958
9383	1989	9	2515.3873575923
9822	1990	8	5524.60705783433
13474	1994	2	9653.26133624337
10180	2015	3	2103.49385668686
15290	2006	11	9403.83413927808
12875	2020	6	3329.42187005161
9351	2016	1	2622.55888456598
11979	1996	2	1310.24686559581
13355	1994	12	3614.27158746602
14314	2020	11	9302.29260884332
16458	2004	12	6960.4976172375
9164	2003	9	6076.5499986599
10132	2001	8	5809.17316517289
8691	2004	8	1521.55130865125
15671	1996	2	2952.54626118231
10064	1996	2	1511.90603515688
10171	2020	6	8628.3972846942
16960	2013	7	7439.58875920604
16055	2018	2	8793.46427735568
17955	2011	3	5553.27987515055
9908	1998	1	8659.45688456272
15821	2003	1	9289.34774049062
15361	2013	8	2266.51825749619
16788	2002	9	4502.68799173771
12594	2015	6	1355.96815210579
9548	2014	9	3908.49987334036
17625	2016	10	1426.13415155845
13133	2010	2	102.149286774057
10028	2002	2	7640.07075794045
11595	1991	5	6595.4423848984
17365	2000	2	822.079214650243
10406	1994	11	2604.05413387532
10121	2006	6	1473.29718869799
10910	1983	5	3554.53338467261
15371	2006	11	9016.22742955397
15899	2017	5	9938.05078651665
14749	2004	1	3275.96227893418
12552	2019	2	1822.93173629927
12961	2013	3	6571.03115472525
15165	2006	2	6142.19957680544
8188	2001	12	8653.85017336991
11236	1980	9	1286.80928651561
9620	2010	1	7055.47087292907
11832	1998	11	271.309881085209
8863	1985	5	6564.12275534315
11360	2002	10	2581.4198554407
13640	1990	8	4765.57861355393
16925	2010	8	1112.24327409279
13128	1991	11	2788.73828611744
17974	2002	9	6687.72137713978
16785	2016	2	7097.98714890982
17369	1995	10	458.215831526656
17535	1987	7	5890.38424654416
10367	2000	4	4822.33940843602
15206	2007	4	881.821266832678
11668	1989	3	4254.98242594999
9159	2017	3	1004.66041569815
13781	2004	1	5400.88272928301
12615	2010	10	4455.07124762753
11830	1983	4	1895.52404484503
12539	2004	7	7222.0348722404
9750	1981	11	314.655615116775
8175	1996	7	3328.47921230294
10509	2004	4	6441.38928257925
14688	2010	8	244.416910616875
9929	2008	6	3652.15051600344
9531	1981	2	5090.3787056405
15167	2014	2	6334.39754281864
11574	1984	8	7628.56678735864
15202	2000	3	777.130429063519
8568	1986	1	1815.71285487884
8436	2008	4	8716.90493599368
12341	1985	10	6474.67334064407
12999	1992	12	7568.85858674946
9483	1986	7	1517.07054144566
17242	1994	4	1913.99178608041
11108	2017	12	1409.52426377196
17661	2002	12	1692.04097482936
12944	2001	12	345.992974911813
14256	1991	4	4646.26719693014
15473	1990	1	5869.20880357232
8632	1998	2	677.04527693663
9301	2015	8	5655.39757844778
17417	1984	2	6984.13369571051
16631	2016	11	1311.29717715611
15253	1986	11	8970.11144928174
10135	2005	2	9775.9821498189
11414	2019	2	8649.52016391303
16439	1984	5	6744.98500365065
10914	2009	2	8621.23405114805
15915	2017	1	1043.82247698671
17260	1994	3	3989.29092874252
11783	1990	2	7377.20239803996
12223	1987	9	5991.02472029208
11486	1987	5	4583.96166371366
11006	1986	9	1749.08432869664
15419	2010	9	8362.72497911133
15058	1999	5	1493.87673702737
15706	1980	4	8167.06667512984
9501	2013	12	8557.21026591827
11912	2011	8	881.640898753722
16018	1996	6	6545.17336103375
11731	2012	4	1262.38456273562
11530	2007	7	6425.98198541719
9934	2014	5	1856.78170065246
14419	1995	9	9062.53050396337
16585	1980	12	4263.15917366331
16619	2017	6	5441.55086979342
10040	2001	1	5485.15736189911
13534	2006	5	3546.79992983434
11072	1982	6	9059.22543697954
9504	1991	10	1124.57562397447
12416	2008	8	3214.96135667663
12556	2012	3	166.09010960259
8695	2008	3	7830.0968156802
12292	1980	10	4594.05415784291
11559	2012	11	8396.84335421624
14053	1980	2	5599.44620635335
12708	1980	11	5798.84851369953
17230	2012	10	5762.53980396434
10332	2015	12	1782.94362839448
10977	1985	2	4173.97614590543
11026	1982	6	8610.54494781911
12175	2003	12	2935.57042788508
10771	1980	7	3736.46967706106
11731	2018	6	4311.80044534234
14063	1982	11	4558.01248967555
17223	2006	2	2944.935779341
17389	2006	7	5725.2385788249
8418	2005	2	2333.81004493395
14991	2000	7	5547.60037131962
13417	1989	2	8879.50384331844
8863	2003	4	9162.18269894001
10330	1995	3	2906.96246931654
11628	2002	7	2395.25201036374
10863	2005	6	6692.89140626457
17714	1987	12	7713.17672711479
8363	1994	3	6614.60940568457
16514	1993	9	8725.76603592642
12143	2018	11	3865.92862716221
17279	2019	5	3450.96632877875
11382	1986	1	5557.24861829414
12497	1990	3	4935.32699804536
8554	2017	12	748.006573993716
8126	2015	7	3611.25072525407
11051	1995	11	7382.52429132467
11393	2006	1	9105.04791401562
15194	1993	11	4208.01053517871
14698	1987	4	3360.09016454224
10697	1986	4	8049.91246534042
9327	1995	4	7745.77865039268
9453	2011	8	9277.56616211383
11842	2004	11	5493.43761899203
11690	2001	1	5633.0954999817
9066	2005	12	7008.09139409479
9043	1985	10	1309.03760884378
11948	2012	10	8734.71115396112
14204	2005	10	8632.84220878633
13418	2011	3	9361.82975366797
8496	1983	8	5873.35353986051
8378	1985	7	1254.652454031
12689	1993	1	1493.52306346107
9079	2010	3	6449.31091491567
9515	2005	9	9881.70002763239
13377	1988	5	3614.26631357254
17375	2009	4	7764.66174300977
16070	2020	1	5971.81637043684
11071	1985	7	381.540814871686
8381	1997	8	9677.23962770646
14193	2009	8	796.230770133543
15445	2007	10	8766.06038923657
11873	1986	9	9126.85111166297
8772	1989	5	8539.04847965531
15007	1989	8	3143.90457172129
16304	2010	4	4774.19374905256
11214	1998	11	9685.64000878746
10358	1987	8	7381.49091246607
17701	2009	5	8242.84880871086
13440	1992	8	2670.05783737174
17662	1997	5	6560.54091959286
10864	1983	7	825.149685575231
15420	2006	4	8048.43741634322
15704	1994	2	8693.97744475583
12056	1987	9	2986.91671364331
16443	2012	8	2010.75236611569
13512	2019	12	3524.86360325704
16651	2003	4	3995.4131630228
14247	1995	5	4050.94332897614
11643	2006	3	2378.82282257957
17370	2011	3	5831.92936090377
16665	2012	12	6213.62381936685
13942	2000	6	3692.57158105847
13583	1993	5	1785.21505374704
15917	1987	2	3184.02548585275
9494	1986	3	1749.65477588105
11484	2018	3	3904.14478061914
8111	2010	7	7510.40972644017
17954	2001	5	929.834087719132
13697	1982	4	7533.37143344496
8097	1993	10	3707.74376122642
9583	2018	11	3127.47609388431
17708	1987	8	1786.36485933623
13557	2015	1	7693.23263223899
13523	1982	3	9328.52246096755
14222	2003	8	8576.78022323026
17969	2007	5	491.650103354664
17643	1993	8	7338.13484731975
16674	1994	4	8269.37623935257
12182	2014	1	4087.85099442482
8991	2015	5	8417.26320591628
9305	1993	3	1298.82267187295
12380	2004	7	5148.61186186253
16300	1996	2	4345.11028278857
15179	2016	5	4950.71305211201
13780	2012	5	6427.64068023657
13705	2015	4	2130.79422620628
13724	1990	5	7114.43439885715
8514	2013	10	7523.59672366809
9673	2011	9	6667.76760116581
12755	1990	8	3828.20112022022
16000	1983	11	4783.28403745931
10219	2015	2	5274.97907489304
12762	2001	10	3104.36554691026
13308	2011	4	2617.80664553764
8305	2020	7	1906.06813915356
10389	2013	6	121.473353412688
13613	1995	4	9521.66719228107
9698	2008	1	3382.38201331458
9940	2019	11	4850.61330457712
17751	2014	12	7024.16759059959
9482	2013	3	5378.03728304712
8029	2001	3	3990.35906274354
12966	1999	8	4929.42692191779
14978	1997	2	9771.84652298309
14321	2016	11	8446.77253926488
14116	1986	5	7743.34498366497
13039	2000	2	5701.70264900741
17353	2012	4	2086.563621362
8044	2014	1	4187.16411124317
13907	2017	12	413.743512711368
9597	2015	6	7015.22115409152
8712	2001	8	7771.5727885587
16273	2015	11	853.4996520977
17181	1985	2	9927.38904381515
12732	1998	1	5146.46673796068
12202	2006	6	7097.18574299346
9921	1997	6	8500.50579197728
11850	2009	5	7096.12912027916
16999	2016	9	7456.66179994897
15005	2006	9	9774.86218506231
16595	1993	9	822.840706781876
17421	1988	4	8657.18117647673
15614	1981	12	1391.01885845466
16962	2000	8	5114.18871656721
12107	2010	7	6426.51656182786
8432	2012	5	1114.02076059674
12759	1985	3	476.350188011467
12567	1994	4	8205.95199531221
15595	1982	8	948.137711290334
17147	1995	10	9891.07959186243
9496	2005	2	3500.48844208964
15852	1990	10	4162.79289627578
10685	1987	4	9526.46565163809
9479	1982	12	835.166934521481
17446	2006	8	8029.030945119
8268	1990	5	4225.11684662901
15494	1984	5	8456.76017788088
16392	2001	8	357.508922395068
17836	2001	6	4300.59517812943
14981	1981	4	2278.94732154857
11305	2011	10	2870.37885327375
8123	1993	9	7007.523966491
9180	2003	2	2857.66353758874
15877	2019	12	9060.46997902937
10113	2007	8	6676.22751178044
16850	2019	7	7453.0126206358
13851	1992	12	6342.75399015413
13724	2000	5	8991.66223303958
11188	1995	6	2682.92709173771
12751	1985	5	4152.25752417569
12501	2007	9	2705.43447863564
11847	1992	3	294.856990266059
13552	2003	3	373.930738714491
12523	2006	5	3704.75499415992
9947	1981	9	7089.69752881196
11714	1981	2	6122.59772258
9998	1989	12	4165.87202025851
12935	2008	6	927.271205991167
10661	1987	3	2196.30246031857
10403	1992	5	2791.3239875768
8680	2018	1	9881.86850640079
10967	1994	6	6692.12263486913
8418	1984	1	4539.05039929741
12330	2008	1	4157.78451844015
13478	1984	1	1504.02869153955
11536	2013	7	8553.96407384144
9543	1985	10	2747.66841691344
12388	1985	2	8878.03008974438
14688	1997	8	4282.20947267591
17649	1985	4	8528.54363067473
15971	1992	5	3933.81177295643
14351	2020	8	5721.92454069011
9469	2012	8	1313.68867578622
10447	1988	12	2479.42282933715
12227	1989	11	1756.64503125318
13870	1987	3	9192.13237473375
17825	1987	10	200.650200946559
8602	2005	6	4164.19002626286
16062	1988	5	691.552324170038
12588	1985	3	1809.7248236694
12789	1987	2	6381.92576020114
12595	1980	8	4580.69485550779
13046	1996	12	7459.93709064086
11035	1985	4	6224.56808878322
8667	1998	5	4609.99692576472
10019	2006	7	5361.02030047263
11593	1990	4	424.21150436821
16714	2015	10	2909.90624232679
8025	2007	9	3993.59553223178
8578	2004	6	9814.79059747178
13376	1993	7	6659.30036979695
14158	2008	2	6652.38814407605
17476	2009	12	181.983130509957
15342	2011	12	8401.48676848108
14860	2004	4	2140.24902639922
14847	2004	7	6496.06491643752
14161	2009	9	6460.44918892926
12558	2015	7	4795.24000007438
17916	1997	12	8761.62940131576
9347	2014	11	6610.9995454601
9464	2006	2	1538.36561513057
16656	2011	7	2468.86145657341
14903	2014	9	4740.81969365516
11172	1990	4	9290.68611082187
15459	2015	1	9009.42034516922
17608	1999	3	856.526479710139
9653	2001	1	3175.50241759769
16453	1983	9	8425.41048621079
14735	2005	1	398.131547913948
13240	1997	10	8443.84009774953
9661	2000	12	6098.3409335829
9638	1983	2	7413.6505478591
9269	2020	2	2825.24791090994
15987	1980	9	6850.71590945624
12486	1980	12	3533.66893084425
15566	1989	5	5985.53315884691
9461	2015	10	7026.48159434389
9931	1990	5	3168.43411874419
8789	1988	9	4645.76214325883
13124	2004	11	826.375423244376
11617	1991	3	8571.13708805811
17668	1997	1	6612.52166303458
17207	1995	7	5200.64149946004
12560	1997	2	9278.79874109235
9076	1994	6	3045.68210437227
10967	1998	7	8618.52433482116
13853	2013	3	5990.42012649142
10819	1989	3	8499.33119816674
8962	2017	12	4838.54237661629
8552	2002	8	7205.1288627112
16240	1985	10	8172.11889912007
14849	2016	11	6488.4883968106
9174	2013	5	1631.83018692389
9404	2005	10	9052.55596710022
15324	1993	4	1561.70984076416
10322	1998	5	6860.59040830498
10082	2010	6	5539.16354781909
12485	2004	11	5736.07932964157
15299	2010	6	1676.91229506252
14784	2009	3	6992.00900168717
17652	2002	6	4805.43398438275
16862	1980	9	4864.0593080614
9299	1983	9	7346.81369366442
10679	1999	6	3828.95374262191
15615	1983	8	9522.58586856657
12701	1992	3	5147.37418417231
17348	2012	6	4044.03422425689
9414	2005	3	120.902827857483
9477	2003	3	6843.80298761828
17698	2016	10	2015.51260357514
8251	2018	6	3740.01953291708
16613	1985	4	2573.30211632573
10565	1983	5	5864.73229604994
9231	1989	3	6639.84459873282
11542	2019	7	1128.97254364983
13900	1992	5	5174.16684924353
16550	2010	8	6967.68960825526
10976	2012	5	8622.80226918999
10994	1996	12	5370.55662473224
16851	2013	8	7969.32843330751
12809	1987	2	541.285420973453
10196	2006	11	9247.24561727943
11482	2001	4	119.935971973434
11601	2008	8	7183.74634104955
13980	2017	7	1259.35734787926
13556	2004	12	4576.94306116409
14900	2002	4	7124.36997160519
10971	2008	10	5298.77742240148
11192	2010	8	4208.289553648
9677	1992	4	2192.31924623825
16652	2007	5	7779.21944543683
12773	1996	7	6105.98571878205
16101	1988	12	9783.20133089237
11163	2001	3	8744.81503951587
10227	2008	5	6858.89679699153
11607	1986	8	6580.1550227125
15464	2012	9	6182.62889845419
8697	1987	7	3098.02136653942
14140	1992	4	8963.44933242698
10621	1987	12	2922.36489365919
8360	2007	11	951.639318397101
15593	2012	3	7898.73525770322
13064	2010	3	4833.27743584908
17406	2005	11	6988.1584048216
8334	2008	1	6787.45222412397
15221	2016	7	6253.34547578979
14633	2005	5	248.316461568846
10795	1994	8	557.216013761804
15148	1982	8	6876.62567681476
10700	2002	11	9494.5672583741
